GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Barometric pressure (from vehicle)(psi),Engine Load(Absolute)(%),Engine kW (At the wheels)(kW),Fuel flow rate/hour(l/hr),GPS Latitude(°),GPS Longitude(°),GPS Altitude(m),Horsepower (At the wheels)(hp),GPS Bearing(°),Kilometers Per Litre(Instant)(kpl),Oil Temperature (Engine)(°C),Oil Pressure (Engine)(psi),Absolute Throttle Position B(%),Transmission Fluid Temp (GM Method 1)(°C),Accelerator PedalPosition D(%),Throttle Position(Manifold)(%),Engine RPM(rpm),Engine Coolant Temperature(°C),Engine Load(%),Trip Distance(km),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Torque(Nm),Turbo Boost & Vacuum Gauge(psi),Voltage (OBD Adapter)(V),Voltage (Control Module)(V),Ambient air temp(°C),Fuel Level (From Engine ECU)(%),Fuel flow rate/minute(cc/min),Relative Throttle Position(%),Fuel pressure(psi),Speed (GPS)(km/h),Speed (OBD)(km/h),Fuel used (trip)(l),Fuel tank pressure(psi),Outside air temperature(°C),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Engine Oil Temperature(°C),Transmission Temperature(Method 1)(°C),Transmission Temperature(Method 2)(°C)
-,09-4-2014 17:16:47.598,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.65,-,-,2.99,-,-,-,-,-,0,0,0,-,-,14.51,84.71,781.5,48,23.14,-,22,15.08,-,0.44,14.7,15,14,-,49.81,4.71,-,-,0,0.48,0,-17.78,0,0,0,-,48,-
-,09-4-2014 17:16:49.474,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,-,3.43,-,-,-,-,-,0,0,0,-,-,14.51,84.71,782,48,23.14,-,22,15.08,-,0.44,14.7,15,14,-,57.13,4.71,-,-,0,0.48,0,-17.78,0,0,0,-,48,-
-,09-4-2014 17:16:51.295,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.65,-,-,5.4,-,-,-,-,-,0,0,0,-,-,14.51,84.71,779.5,48,22.75,-,22,15.08,-,0.58,14.7,14.96,14,-,89.97,4.71,-,-,0,0.48,0,-17.78,0,0,0,-,48,-
-,09-4-2014 17:16:53.135,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.65,-,-,7.13,-,-,-,-,-,0,0,0,-,-,14.51,84.71,779.5,48,23.14,-,22,15.08,-,0.44,14.7,15,14,-,118.84,4.71,-,-,0,0.49,0,-17.78,0,0,0,-,48,-
-,09-4-2014 17:16:55.079,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.65,-,-,3.61,-,-,-,-,-,0,0,0,-,-,14.51,84.71,780.5,48,23.14,-,22,15.08,-,0.44,14.8,15.04,14,-,60.18,4.71,-,-,0,0.49,0,-17.78,0,0,0,-,48,-
-,09-4-2014 17:16:57.012,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.65,-,-,3.56,-,-,-,-,-,0,0,0,-,-,14.51,84.71,779,48,22.75,-,22,15.08,-,0.44,14.7,14.98,14,-,59.33,4.71,-,-,0,0.49,0,-17.78,0,0,0,-,48,-
-,09-4-2014 17:16:58.884,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.65,-,-,7.28,-,-,-,-,-,0,0,0,-,-,14.51,84.71,780,48,22.75,-,22,15.08,-,0.44,14.7,15.04,14,-,121.34,4.71,-,-,0,0.5,0,-17.78,0,0,0,-,48,-
-,09-4-2014 17:17:00.750,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.65,-,-,3.16,-,-,-,-,-,0,0,0,-,-,14.51,84.71,779.5,48,22.35,-,22,15.08,-,0.44,14.7,15.02,14,-,52.67,4.71,-,-,0,0.5,0,-17.78,0,0,0,-,48,-
-,09-4-2014 17:17:02.689,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.65,-,-,4.6,-,-,-,-,-,0,0,0,-,-,14.51,84.71,781,48,22.75,-,22,15.08,-,0.44,14.7,15,14,-,76.6,4.71,-,-,0,0.5,0,-17.78,0,0,0,-,48,-
-,09-4-2014 17:17:04.559,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.65,-,-,3,-,-,-,-,-,0,0,0,-,-,14.51,84.71,782,48,22.35,-,22,15.08,-,0.44,14.7,14.94,14,-,49.99,4.71,-,-,0,0.5,0,-17.78,0,0,0,-,48,-
-,09-4-2014 17:17:06.640,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.65,-,-,2.41,-,-,-,-,-,0,0,0,-,-,14.51,84.71,781.5,48,22.75,-,22,15.08,-,0.44,14.7,14.98,14,-,40.16,4.71,-,-,0,0.5,0,-17.78,0,0,0,-,48,-
-,09-4-2014 17:17:08.500,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,-,4.65,-,-,-,-,-,0,0,0,-,-,14.51,84.71,781.5,48,22.35,-,22,15.08,-,0.44,14.6,15,14,-,77.45,4.71,-,-,0,0.5,0,-17.78,0,0,0,-,48,-
-,09-4-2014 17:17:10.365,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.65,-,-,2.65,-,-,-,-,-,0,0,0,-,-,14.51,84.71,778,48,22.75,-,22,15.08,-,0.58,14.7,15.04,14,-,44.19,4.71,-,-,0,0.51,0,-17.78,0,0,0,-,48,-
-,09-4-2014 17:17:12.316,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.65,-,-,2.06,-,-,-,-,-,0,0,0,-,-,14.51,84.71,777,48,22.75,-,22,15.08,-,0.44,14.7,15,14,-,34.36,4.71,-,-,0,0.51,0,-17.78,0,0,0,-,48,-
-,09-4-2014 17:17:14.151,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,-,3.46,-,-,-,-,-,0,0,0,-,-,14.51,84.71,762.5,48,37.25,-,22,15.08,-,0.44,14.7,14.96,14,-,57.62,4.71,-,-,0,0.51,0,-17.78,0,0,0,-,48,-
-,09-4-2014 17:17:16.114,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,-,6.46,-,-,-,-,-,0,0,0,-,-,14.51,84.71,778,48,40,-,22,15.23,-,0.73,12.9,13.24,14,-,107.61,4.71,-,-,0,0.51,0,-17.78,0,0,0,-,48,-
-,09-4-2014 17:17:17.970,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,1.3,3.97,-,-,-,1.74,-,0,0,0,-,-,14.51,84.71,792,49,38.43,-,22,15.23,15.64,0.73,14.6,14.78,14,-,66.1,4.71,-,-,4,0.51,0,-17.78,0,0.53,0,-,49,-
-,09-4-2014 17:17:19.884,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.65,-,1.05,5.4,-,-,-,1.41,-,0.67,0,0,-,-,14.51,84.71,789.5,49,33.33,0,22,15.23,12.72,0.73,14.7,14.98,14,-,89.97,4.71,-,-,6,0.52,0,-17.78,2,2.48,0,-,49,-
-,09-4-2014 17:17:21.725,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,0.57,6.47,-,-,-,0.77,-,0.84,0,0,-,-,25.1,84.71,779.5,49,26.27,0.01,22,15.23,7.01,0.58,14.7,15.04,14,-,107.79,4.71,-,-,7,0.52,0,-17.78,4,4.3,0,-,49,-
-,09-4-2014 17:17:23.605,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,0.71,7.01,-,-,-,0.95,-,0.9,0,0,-,-,29.41,84.71,1040,49,40.39,0.01,22,15.37,6.5,0.87,14.7,15.04,14,-,116.76,4.71,-,-,8,0.52,0,-17.78,6,6.18,0,-,49,-
-,09-4-2014 17:17:25.423,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.65,-,4.14,6.11,-,-,-,5.55,-,1.18,0,0,-,-,25.49,84.71,1352,49,51.37,0.02,22,15.95,29.25,1.45,14.8,15.1,14,-,101.87,4.71,-,-,12,0.53,0,-17.78,8,8.03,0,-,49,-
-,09-4-2014 17:17:27.221,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.65,-,2.49,6.02,-,-,-,3.34,-,1.8,0,0,-,-,25.1,84.71,1511.5,49,45.88,0.02,22,15.37,15.74,0.73,14.3,14.56,14,-,100.34,4.71,-,-,14,0.53,0,-17.78,9,9.85,0,-,49,-
-,09-4-2014 17:17:29.150,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.65,-,1.34,1.72,-,-,-,1.8,-,7.35,0,0,-,-,23.92,84.71,1288.5,49,36.86,0.03,22,15.37,9.93,0.73,14.3,14.56,14,-,28.63,4.71,-,-,15,0.53,0,-17.78,11,11.68,0,-,49,-
-,09-4-2014 17:17:30.976,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,1.34,2.45,-,-,-,1.8,-,5.52,0,0,-,-,14.51,84.71,1094.5,49,37.25,0.04,22,14.94,9.93,0.29,14.3,14.52,14,-,40.83,4.71,-,-,15,0.53,0,-17.78,13,13.54,0,-,49,-
-,09-4-2014 17:17:32.955,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,-,0.86,-,-,-,-,-,15.65,0,0,-,-,14.51,84.71,825,50,13.33,0.04,22,14.79,-,0.29,14.2,14.5,14,-,14.4,4.71,-,-,12,0.53,0,-17.78,15,15.48,0,-,49,-
-,09-4-2014 17:17:34.790,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,-,2.52,-,-,-,-,-,4.3,0,0,-,-,25.88,84.71,806,50,23.53,0.05,22,14.65,-,0.15,14.3,14.52,14,-,41.99,4.71,-,-,9,0.53,0,-17.78,17,17.37,0,-,50,-
-,09-4-2014 17:17:36.744,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,-,1.09,-,-,-,-,-,7.46,0,0,-,-,27.06,84.71,1045,50,56.47,0.05,22,14.79,-,0.29,14.3,14.52,14,-,18.13,4.71,-,-,9,0.54,0,-17.78,19,19.29,0,-,50,-
-,09-4-2014 17:17:38.591,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.65,-,2.95,4.66,-,-,-,3.95,-,1.74,0,0,-,-,28.63,84.71,1264,50,69.02,0.06,22,14.79,22.26,0.29,14.3,14.54,14,-,77.64,4.71,-,-,12,0.54,0,-17.78,21,21.18,0,-,50,-
-,09-4-2014 17:17:40.497,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.65,-,2.47,4.44,-,-,-,3.32,-,2.44,0,0,-,-,24.71,84.71,1546.5,50,50.98,0.07,22,15.08,15.27,0.44,14.3,14.54,14,-,74.04,4.71,-,-,14,0.54,0,-17.78,23,23.04,0,-,50,-
-,09-4-2014 17:17:42.302,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.65,-,2.66,5.34,-,-,-,3.57,-,2.36,0,0,-,-,36.47,84.71,1165,50,83.53,0.07,22,15.08,21.82,0.44,14.3,14.54,14,-,88.99,4.71,-,-,16,0.54,0,-17.78,24,24.9,0,-,50,-
-,09-4-2014 17:17:44.183,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.65,-,7.05,7.25,-,-,-,9.46,-,1.99,0,0,-,-,38.04,84.71,1409.5,51,86.67,0.08,22,15.95,47.79,1.31,14.4,14.68,14,-,120.85,4.71,-,-,20,0.55,0,-17.78,26,26.74,0,-,50,-
-,09-4-2014 17:17:46.174,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,8.11,11.1,-,-,-,10.88,-,1.63,0,0,-,-,32.55,84.71,1747.5,51,89.41,0.09,21,18.27,44.34,3.63,14.4,14.68,14,-,184.94,4.71,-,-,24,0.55,0,-17.78,28,28.75,0,-,51,-
-,09-4-2014 17:17:47.992,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.65,-,8.11,5.52,-,-,-,10.88,-,3.92,0,0,-,-,20.39,84.71,939,51,28.24,0.11,21,16.24,44.34,1.74,12.8,13.04,14,-,92.04,4.71,-,-,19,0.56,0,-17.78,30,30.6,0,-,51,-
-,09-4-2014 17:17:49.848,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,-,6.59,-,-,-,-,-,2.6,0,0,-,-,38.04,84.71,1100,52,63.14,0.12,22,15.08,-,0.44,14.6,13.86,14,-,109.8,4.71,-,-,16,0.56,0,-17.78,32,32.48,0,-,52,-
-,09-4-2014 17:17:51.686,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,3.12,11.28,-,-,-,4.19,-,1.28,0,0,-,-,41.96,84.71,1658.5,53,97.25,0.12,21,16.82,17.97,2.32,14.7,14.92,14,-,187.99,4.71,-,-,18,0.56,0,-17.78,34,34.31,0,-,52,-
-,09-4-2014 17:17:53.597,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,1.66,6.42,-,-,-,2.23,-,2.53,0,0,-,-,14.51,84.71,1549,53,47.84,0.13,21,18.85,10.24,4.35,14.5,14.76,14,-,106.93,4.71,-,-,19,0.57,0,-17.78,36,36.18,0,-,53,-
-,09-4-2014 17:17:55.620,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,1.66,1.51,-,-,-,2.23,-,11.38,0,0,-,-,14.51,84.71,859,53,14.51,0.14,21,15.37,10.24,0.87,14.4,14.68,14,-,25.09,4.71,-,-,15,0.57,0,-17.78,38,38,0,-,53,-
-,09-4-2014 17:17:57.563,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,-,4.43,-,-,-,-,-,3.05,0,0,-,-,14.51,84.71,783,53,15.69,0.15,22,14.79,-,0.29,14.4,14.64,15,-,73.84,4.71,-,-,13,0.57,0,-17.78,40,40.16,0,-,53,-
-,09-4-2014 17:17:59.354,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,-,0.37,-,-,-,-,-,15.62,0,0,-,-,14.51,84.71,801,54,17.25,0.16,22,14.65,-,0.15,14.4,14.68,15,-,6.24,4.71,-,-,11,0.57,0,-17.78,41,42,0,-,54,-
-,09-4-2014 17:18:01.219,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,-,2.74,-,-,-,-,-,1.81,0,0,-,-,14.51,84.71,778,54,22.35,0.16,22,14.65,-,0.15,14.4,14.68,15,-,45.59,4.71,-,-,11,0.57,0,-17.78,43,43.8,0,-,54,-
-,09-4-2014 17:18:03.036,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,-,2.78,-,-,-,-,-,1.78,0,0,-,-,14.51,84.71,790,54,40.39,0.17,22,14.65,-,0.15,14.4,14.68,15,-,46.41,4.71,-,-,8,0.57,0,-17.78,45,45.63,0,-,54,-
-,09-4-2014 17:18:04.865,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,-,2.89,-,-,-,-,-,1.25,0,0,-,-,34.12,84.71,790.5,54,61.18,0.17,22,14.65,-,0.15,14.5,14.7,15,-,48.12,4.71,-,-,6,0.58,0,-17.78,47,47.47,0,-,54,-
-,09-4-2014 17:18:06.662,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,9.67,2.98,-,-,-,12.97,-,0.91,0,0,-,-,32.16,84.71,1476,54,69.41,0.18,22,15.95,62.56,1.45,14.5,14.7,15,-,49.66,4.71,-,-,14,0.58,0,-17.78,49,49.3,0,-,54,-
-,09-4-2014 17:18:08.445,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,6.46,4.65,-,-,-,8.66,-,1.74,0,0,-,-,30.98,84.71,1392.5,54,72.94,0.18,21,16.24,44.29,1.74,14.5,14.76,15,-,77.46,4.71,-,-,18,0.58,0,-17.78,51,51.06,0,-,54,-
-,09-4-2014 17:18:10.253,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,5.73,3.63,-,-,-,7.68,-,2.56,0,0,-,-,24.71,84.71,1527,54,1.96,0.19,21,15.66,35.82,1.16,14.5,14.78,15,-,60.49,4.71,-,-,21,0.58,0,-17.78,52,52.84,0,-,54,-
-,09-4-2014 17:18:12.111,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,5.73,3.26,-,-,-,7.68,-,2.9,0,0,-,-,14.51,84.71,1449,54,21.96,0.2,21,15.37,35.82,0.87,14.5,14.78,15,-,54.39,4.71,-,-,20,0.58,0,-17.78,54,54.7,0,-,54,-
-,09-4-2014 17:18:13.955,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,-,1.18,-,-,-,-,-,7.61,0,0,-,-,14.51,84.71,1234,54,0,0.21,21,15.23,-,0.73,14.5,14.72,15,-,19.7,4.71,-,-,16,0.58,0,-17.78,56,56.5,0,-,54,-
-,09-4-2014 17:18:15.835,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,-,0.1,-,-,-,-,-,75.77,0,0,-,-,14.51,84.71,757.5,55,37.25,0.22,22,14.94,-,0.44,14.4,14.7,15,-,1.58,4.71,-,-,8,0.58,0,-17.78,58,58.37,0,-,54,-
-,09-4-2014 17:18:17.701,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,-,0.52,-,-,-,-,-,6.96,0,0,-,-,14.51,84.71,777,55,42.35,0.22,22,14.79,-,0.29,14.4,14.7,15,-,8.62,4.71,-,-,5,0.58,0,-17.78,60,60.27,0,-,54,-
-,09-4-2014 17:18:19.623,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,0.53,0.85,-,-,-,0.71,-,2.64,0,0,-,-,14.51,84.71,780.5,55,33.73,0.23,22,14.65,6.47,0.15,14.4,14.7,15,-,14.19,4.71,-,-,6,0.58,0,-17.78,62,62.15,0,-,55,-
-,09-4-2014 17:18:21.481,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,0.53,0.09,-,-,-,0.71,-,30.15,0,0,-,-,14.51,84.71,778,55,30.2,0.23,22,14.65,6.47,0.15,14.4,14.56,15,-,1.49,4.71,-,-,6,0.58,0,-17.78,64,64.1,0,-,55,-
-,09-4-2014 17:18:23.273,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,-,1.05,-,-,-,-,-,2.57,0,0,-,-,14.51,84.71,782.5,55,43.14,0.23,22,14.65,-,0.15,14.2,14.46,15,-,17.48,4.71,-,-,4,0.58,0,-17.78,65,65.87,0,-,55,-
-,09-4-2014 17:18:25.108,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,-,2.99,-,-,-,-,-,0.61,0,0,-,-,14.51,84.71,778,55,44.71,0.23,22,14.65,-,0.15,14.4,14.64,15,-,49.81,4.71,-,-,2,0.59,0,-17.78,67,67.65,0,-,55,-
-,09-4-2014 17:18:26.951,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,-,0.63,-,-,-,-,-,1.54,0,0,-,-,14.51,84.71,776.5,55,43.53,0.23,23,14.79,-,0.29,14.4,14.68,15,-,10.57,4.71,-,-,0,0.59,0,-17.78,69,68.98,0.55,-,55,-
-,09-4-2014 17:18:28.762,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,-,0.02,-,-,-,-,-,0,0,0,-,-,14.51,84.71,780,55,43.14,0.23,22,14.65,-,0.15,14.4,14.68,15,-,0.35,4.71,-,-,0,0.59,0,-17.78,71,68.98,2.39,-,55,-
-,09-4-2014 17:18:30.513,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,-,3.18,-,-,-,-,-,0,0,0,-,-,14.51,84.71,783,55,42.35,0.23,23,14.65,-,0.15,14.4,14.72,15,-,53.08,4.71,-,-,0,0.59,0,-17.78,73,68.98,4.16,-,55,-
-,09-4-2014 17:18:32.282,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,-,0.99,-,-,-,-,-,0,0,0,-,-,14.51,84.71,780.5,55,36.47,0.23,23,14.65,-,0.15,14.4,14.7,15,-,16.44,4.71,-,-,0,0.59,0,-17.78,74,68.98,5.88,-,55,-
-,09-4-2014 17:18:34.205,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,-,1.73,-,-,-,-,-,0,0,0,-,-,14.51,84.71,776,56,32.94,0.23,23,14.65,-,0.15,14.5,14.68,15,-,28.87,4.71,-,-,0,0.59,0,-17.78,76,68.98,7.8,-,55,-
-,09-4-2014 17:18:36.137,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,-,2.74,-,-,-,-,-,0,0,0,-,-,14.51,84.71,775,56,32.94,0.23,23,14.65,-,0.15,14.5,14.64,15,-,45.65,4.71,-,-,0,0.59,0,-17.78,78,68.98,9.7,-,56,-
-,09-4-2014 17:18:38.143,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,0.08,2.74,-,-,-,0.11,-,0,0,0,-,-,14.51,84.71,722.5,56,46.27,0.23,23,14.65,1.07,0.15,14.5,14.64,15,-,45.65,4.71,-,-,1,0.59,0,-17.78,80,69.65,11.06,-,56,-
-,09-4-2014 17:18:40.047,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,3.4,1.38,-,-,-,4.55,-,0.17,0,0,-,-,32.94,84.71,975,56,54.51,0.24,23,14.65,33.26,0.15,14.5,14.72,15,-,23,4.71,-,-,7,0.59,0,-17.78,82,71.51,11.06,-,56,-
-,09-4-2014 17:18:41.855,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,10.23,3.91,-,-,-,13.72,-,0.83,0,0,-,-,33.73,84.71,1626.5,56,73.33,0.24,22,15.95,60.05,1.45,14.6,14.78,15,-,65.09,4.71,-,-,15,0.59,0,-17.78,84,73.43,11.06,-,56,-
-,09-4-2014 17:18:43.746,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,10.93,4.02,-,-,-,14.65,-,2.15,0,0,-,-,34.9,84.71,1483.5,56,73.73,0.25,21,16.39,70.32,1.89,14.6,14.7,15,-,66.94,4.71,-,-,21,0.6,0,-17.78,86,75.29,11.06,-,56,-
-,09-4-2014 17:18:45.675,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,8.52,4.73,-,-,-,11.43,-,2.6,0,0,-,-,32.55,84.71,1554.5,56,51.76,0.26,21,16.97,52.36,2.47,14.4,14.68,15,-,78.76,4.71,-,-,25,0.6,0,-17.78,88,77.21,11.06,-,56,-
-,09-4-2014 17:18:47.505,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,7.18,2.19,-,-,-,9.63,-,5.16,0,0,-,-,29.41,84.71,1381,56,69.41,0.28,21,15.95,49.64,1.45,14.4,14.64,15,-,36.44,4.71,-,-,28,0.6,0,-17.78,90,79.07,11.06,-,56,-
-,09-4-2014 17:18:49.325,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,5.25,5.27,-,-,-,7.05,-,3.07,0,0,-,-,14.51,84.71,1453.5,57,2.75,0.29,21,15.23,34.51,0.73,14.4,14.64,15,-,87.81,4.71,-,-,30,0.6,0,-17.78,91,80.85,11.06,-,56,-
-,09-4-2014 17:18:51.172,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,5.25,2.77,-,-,-,7.05,-,4.87,0,0,-,-,31.76,84.71,1298.5,57,0,0.31,21,15.37,34.51,0.87,14.4,14.68,15,-,46.17,4.71,-,-,27,0.6,0,-17.78,93,82.69,11.06,-,57,-
-,09-4-2014 17:18:53.016,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,-,2.21,-,-,-,-,-,5.49,0,0,-,-,14.51,84.71,1344,57,73.73,0.32,21,15.52,-,1.02,14.4,14.68,15,-,36.88,4.71,-,-,27,0.61,0,-17.78,95,84.54,11.06,-,57,-
-,09-4-2014 17:18:54.886,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,-,4.75,-,-,-,-,-,3.07,0,0,-,-,14.51,84.71,1267,57,0,0.33,21,15.23,-,0.73,14.4,14.66,15,-,79.23,4.71,-,-,26,0.61,0,-17.78,97,86.39,11.06,-,57,-
-,09-4-2014 17:18:56.717,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,-,2.47,-,-,-,-,-,4.75,0,0,-,-,14.51,84.71,1105,57,0,0.35,21,15.23,-,0.73,14.4,14.64,15,-,41.08,4.71,-,-,23,0.61,0,-17.78,99,88.23,11.06,-,57,-
-,09-4-2014 17:18:58.656,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,-,1.5,-,-,-,-,-,6.89,0,0,-,-,14.51,84.71,927.5,57,0,0.36,22,14.94,-,0.44,14.2,14.4,15,-,25.03,4.71,-,-,19,0.61,0,-17.78,101,90.21,11.06,-,57,-
-,09-4-2014 17:19:00.457,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,-,3.02,-,-,-,-,-,2.83,0,0,-,-,14.51,84.71,868,57,14.51,0.36,22,14.79,-,0.29,14.4,14.52,15,-,50.31,4.71,-,-,14,0.61,0,-17.78,103,91.96,11.06,-,57,-
-,09-4-2014 17:19:02.322,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,-,0.57,-,-,-,-,-,11.09,0,0,-,-,14.51,84.71,769,58,45.1,0.37,22,14.79,-,0.29,14.4,14.7,15,-,9.47,4.71,-,-,3,0.61,0,-17.78,104,93.83,11.06,-,57,-
-,09-4-2014 17:19:04.183,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,-,1.3,-,-,-,-,-,1.04,0,0,-,-,14.51,13.33,773,58,40,0.37,22,14.65,-,0.15,12.7,12.98,15,-,21.72,100,-,-,0,0.61,0,-17.78,106,95.11,11.66,-,58,-
-,09-4-2014 17:19:06.077,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,-,41.05,-,-,-,-,-,0,0,0,-,-,14.51,13.73,0,58,0,0.37,23,7.11,-,-7.4,12.7,12.88,15,-,684.14,100,-,-,0,0.63,0,-17.78,108,95.11,13.57,-,57,-
-,09-4-2014 17:19:08.026,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,-,76.71,-,-,-,-,-,0,0,0,-,-,14.51,84.71,0,58,0,0.37,24,14.65,-,0.15,12.6,12.9,15,-,1278.51,4.71,-,-,0,0.67,0,-17.78,110,95.11,15.47,-,57,-
-,09-4-2014 17:19:09.835,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,-,76.71,-,-,-,-,-,0,0,0,-,-,14.51,84.71,0,57,0,0.37,24,14.65,-,0.15,12.6,12.82,15,-,1278.51,4.71,-,-,0,0.72,0,-17.78,112,95.11,17.31,-,57,-
-,09-4-2014 17:19:11.693,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,-,76.71,-,-,-,-,-,0,0,0,-,-,14.51,89.41,0,57,0,0.37,25,14.65,-,0.15,12.5,12.78,15,-,1278.51,0,-,-,0,0.75,0,-17.78,114,95.11,19.16,-,57,-
-,09-4-2014 17:19:13.505,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,-,76.71,-,-,-,-,-,0,0,0,-,-,14.51,89.41,0,57,0,0.37,25,14.65,-,0.15,12.5,12.74,15,-,1278.51,0,-,-,0,0.79,0,-17.78,116,95.11,21,-,57,-
-,09-4-2014 17:19:15.327,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,-,76.71,-,-,-,-,-,0,0,0,-,-,14.51,89.41,0,57,0,0.37,26,14.65,-,0.15,12.4,12.7,15,-,1278.51,0,-,-,0,0.83,0,-17.78,117,95.11,22.84,-,57,-
-,09-4-2014 17:19:17.305,-,-,-,-,-,-,0.41,6.66,7.78,0.06,14.5,-,-,76.71,-,-,-,-,-,0,0,0,-,-,14.51,89.41,0,57,0,0.37,26,14.65,-,0.15,12.4,12.64,15,-,1278.51,0,-,-,0,0.87,0,-17.78,119,95.11,24.77,-,57,-
